country,points,price,province,taster_name,title,variety,winery
US,81,14,California,Virginie Boone,The Loyal Companion 2012 Chardonnay (California),Chardonnay,The Loyal Companion
US,86,18,California,Jim Gordon,The Naked Grape NV Chardonnay (California),Chardonnay,The Naked Grape
US,90,32,California,Jim Gordon,The Tribe 2014 Chardonnay (Lodi),Chardonnay,The Tribe
US,92,32,California,Jim Gordon,The Tribe 2015 Chardonnay (Lodi),Chardonnay,The Tribe
US,92,32,California,Jim Gordon,The Tribe 2016 The Tribe Chardonnay (Lodi),Chardonnay,The Tribe
US,94,75,California,Virginie Boone,The Vineyard House 2014 Estate Grown Chardonnay (Napa Valley),Chardonnay,The Vineyard House
US,84,25,California,Jim Gordon,The Winery SF 2013 Chardonnay (North Coast),Chardonnay,The Winery SF
US,91,36,California,Virginie Boone,The Withers Winery 2014 Peters Vineyard Chardonnay (Sonoma Coast),Chardonnay,The Withers Winery
US,84,28,California,Virginie Boone,There Wines 2011 Pamela's Vineyard Chardonnay (Mendocino County),Chardonnay,There Wines
US,87,75,California,Matt Kettmann,Thomas Fogarty 2011 Albutom Vineyard Estate Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,92,60,California,Matt Kettmann,Thomas Fogarty 2011 Estate Damiana Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,88,60,California,Matt Kettmann,Thomas Fogarty 2011 Langley Hill Vineyard Estate Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,90,60,California,Matt Kettmann,Thomas Fogarty 2011 Portola Springs Vineyard Estate Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,94,70,California,Matt Kettmann,Thomas Fogarty 2012 Albutom Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,92,35,California,Matt Kettmann,Thomas Fogarty 2012 Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,93,60,California,Matt Kettmann,Thomas Fogarty 2012 Damiana Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,95,60,California,Matt Kettmann,Thomas Fogarty 2012 Langley Hill Vineyard Estate Grown Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,94,60,California,Matt Kettmann,Thomas Fogarty 2012 Portola Springs Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,95,35,California,Matt Kettmann,Thomas Fogarty 2013 Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty
US,88,47,California,Virginie Boone,Thomas George 2012 Baker Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,90,36,California,Virginie Boone,Thomas George 2012 Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,91,40,California,Virginie Boone,Thomas George 2012 Starr Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,85,30,California,Virginie Boone,Thomas George 2013 Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,90,45,California,Virginie Boone,Thomas George 2014 Baker Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,87,40,California,Virginie Boone,Thomas George 2014 Cresta Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,87,30,California,Virginie Boone,Thomas George 2014 Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,88,25,California,Virginie Boone,Thomas George 2014 Sons and Daughters Ranch Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,87,39,California,Virginie Boone,Thomas George 2014 Starr Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George
US,92,40,California,Virginie Boone,Three Fat Guys 2014 Sangiacomo Vineyard Chardonnay (Sonoma Coast),Chardonnay,Three Fat Guys
US,87,34,California,Virginie Boone,Three Knights 2012 Chardonnay (Russian River Valley),Chardonnay,Three Knights
US,86,14,California,Jim Gordon,Three Pines 2013 Tierra Blanca Chardonnay (California),Chardonnay,Three Pines
US,93,50,California,Virginie Boone,Three Sticks 2012 Durell Vineyard Chardonnay (Sonoma Valley),Chardonnay,Three Sticks
US,90,50,California,Virginie Boone,Three Sticks 2013 Durell Vineyard Chardonnay (Sonoma Valley),Chardonnay,Three Sticks
US,93,48,California,Virginie Boone,Three Sticks 2013 Durell Vineyard Origin Chardonnay (Sonoma Valley),Chardonnay,Three Sticks
US,95,50,California,Virginie Boone,Three Sticks 2014 Durell Vineyard Chardonnay (Sonoma Valley),Chardonnay,Three Sticks
US,95,48,California,Virginie Boone,Three Sticks 2014 Durell Vineyard Origin Chardonnay (Sonoma Valley),Chardonnay,Three Sticks
US,94,50,California,Virginie Boone,Three Sticks 2014 One Sky Chardonnay (Sonoma Mountain),Chardonnay,Three Sticks
US,85,7,California,Jim Gordon,Three Thieves 2013 Chardonnay (California),Chardonnay,Three Thieves
US,87,18,California,Jim Gordon,Tierra y Mar 2013 Chardonnay (North Coast),Chardonnay,Tierra y Mar
US,86,25,California,Virginie Boone,Tierra y Mar 2014 Chemin D'Or Cuvée Chardonnay (Russian River Valley),Chardonnay,Tierra y Mar
US,93,36,California,Matt Kettmann,Timbre 2013 Lead Vocals Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Timbre
US,90,30,California,Virginie Boone,Titus 2015 Chardonnay (Napa Valley),Chardonnay,Titus
US,89,15,California,Jim Gordon,Toad Hollow 2012 Francine's Selection Chardonnay (Mendocino),Chardonnay,Toad Hollow
US,88,15,California,Jim Gordon,Toad Hollow 2014 Unoaked Francine's Selection Chardonnay (Mendocino County),Chardonnay,Toad Hollow
US,89,15,California,Jim Gordon,Toad Hollow 2015 Francine's Selection Unoaked Chardonnay (Mendocino County),Chardonnay,Toad Hollow
US,89,15,California,Jim Gordon,Toad Hollow 2016 Francine's Selection Unoaked Chardonnay (Mendocino County),Chardonnay,Toad Hollow
US,90,55,California,Virginie Boone,Tognetti 2013 Aloise Francisco Vineyards Chardonnay (Los Carneros),Chardonnay,Tognetti
US,94,55,California,Virginie Boone,Tognetti 2014 Aloise Francisco Vineyards Chardonnay (Los Carneros),Chardonnay,Tognetti
US,90,21,California,Matt Kettmann,Tolosa 2012 No Oak Chardonnay (Central Coast),Chardonnay,Tolosa
US,90,48,California,Matt Kettmann,Tolosa 2013 1772 Chardonnay (Edna Valley),Chardonnay,Tolosa
US,90,48,California,Matt Kettmann,Tolosa 2015 1772 Pacific Wind Chardonnay (Edna Valley),Chardonnay,Tolosa
US,88,30,California,Matt Kettmann,Tolosa 2015 Heritage Chardonnay (Edna Valley),Chardonnay,Tolosa
US,87,15,California,Jim Gordon,Tom Gore 2014 Chardonnay (California),Chardonnay,Tom Gore
US,91,25,California,Matt Kettmann,Tondré 2013 Tondre Grapefield Chardonnay (Santa Lucia Highlands),Chardonnay,Tondré
US,92,50,California,Virginie Boone,Tongue Dancer 2015 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,Tongue Dancer
US,87,11,California,Virginie Boone,Tortoise Creek 2010 Jam's Blend Chardonnay (Lodi),Chardonnay,Tortoise Creek
US,87,11,California,Virginie Boone,Tortoise Creek 2011 Jam's Blend Chardonnay (Lodi),Chardonnay,Tortoise Creek
US,84,12,California,Jim Gordon,Tortoise Creek 2013 Jam's Blend Chardonnay (Lodi),Chardonnay,Tortoise Creek
US,86,12,California,Jim Gordon,Tortoise Creek 2014 Jam's Blend Chardonnay (Lodi),Chardonnay,Tortoise Creek
US,85,12,California,Jim Gordon,Tortoise Creek 2015 Jam's Blend Chardonnay (Lodi),Chardonnay,Tortoise Creek
US,92,40,California,Jim Gordon,Townley 2014 Alder Springs Vineyard Chardonnay (Mendocino),Chardonnay,Townley
US,92,34,California,Matt Kettmann,Transcendence 2012 Rancho Santa Rosa Chardonnay (Sta. Rita Hills),Chardonnay,Transcendence
US,90,34,California,Matt Kettmann,Transcendence 2012 Zotovich Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Transcendence
US,93,34,California,Matt Kettmann,Transcendence 2015 Zotovich Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Transcendence
US,85,19,California,Matt Kettmann,Travis 2015 Chardonnay (Santa Barbara),Chardonnay,Travis
US,91,24,California,Matt Kettmann,Treana 2013 Chardonnay (Central Coast),Chardonnay,Treana
US,90,24,California,Matt Kettmann,Treana 2015 Chardonnay (Central Coast),Chardonnay,Treana
US,89,35,California,Virginie Boone,Trefethen 2012 Estate Chardonnay (Oak Knoll District),Chardonnay,Trefethen
US,92,35,California,Virginie Boone,Trefethen 2013 Chardonnay (Oak Knoll District),Chardonnay,Trefethen
US,86,50,California,Virginie Boone,Trefethen 2013 Harmony Chardonnay (Oak Knoll District),Chardonnay,Trefethen
US,89,36,California,Virginie Boone,Trefethen 2014 Estate Grown Chardonnay (Oak Knoll District),Chardonnay,Trefethen
US,90,22,California,Virginie Boone,Trig Point 2013 Signpost Chardonnay (Sonoma Coast),Chardonnay,Trig Point
US,86,19,California,Virginie Boone,Trig Point 2014 Signpost Chardonnay (Sonoma Coast),Chardonnay,Trig Point
US,83,65,California,Virginie Boone,Trinitas 2012 Family Collection Chardonnay (Rutherford),Chardonnay,Trinitas
US,87,32,California,Virginie Boone,Trinitas 2013 Chardonnay (Carneros),Chardonnay,Trinitas
US,91,40,California,Virginie Boone,Trinitas 2013 Proprietor's Reserve Chardonnay (Carneros),Chardonnay,Trinitas
US,88,40,California,Virginie Boone,Trinitas 2014 Proprietor's Reserve Chardonnay (Carneros),Chardonnay,Trinitas
US,89,18,California,Jim Gordon,Trinity River 2015 Chardonnay,Chardonnay,Trinity River
US,90,32,California,Virginie Boone,Trione 2011 River Road Ranch Chardonnay (Russian River Valley),Chardonnay,Trione
US,90,32,California,Virginie Boone,Trione 2012 River Road Ranch Chardonnay (Russian River Valley),Chardonnay,Trione
US,91,34,California,Virginie Boone,Trione 2014 River Road Ranch Chardonnay (Russian River Valley),Chardonnay,Trione
US,90,34,California,Virginie Boone,Trione 2015 River Road Ranch Chardonnay (Russian River Valley),Chardonnay,Trione
US,90,20,California,Virginie Boone,Trollop 2015 Chardonnay (Carneros),Chardonnay,Trollop
US,94,50,California,Virginie Boone,Trombetta 2014 Gap's Crown Vineyard Chardonnay (Sonoma Coast),Chardonnay,Trombetta
US,91,50,California,Virginie Boone,Trombetta 2015 Four Brothers Vineyard Chardonnay (Sonoma Mountain),Chardonnay,Trombetta
US,93,60,California,Virginie Boone,Trombetta 2015 Gap's Crown Vineyard Chardonnay (Sonoma Coast),Chardonnay,Trombetta
US,93,45,California,Virginie Boone,Trombetta 2015 Indindoli Vineyard Chardonnay (Russian River Valley),Chardonnay,Trombetta
US,88,30,California,Virginie Boone,Truchard 2013 Chardonnay (Carneros),Chardonnay,Truchard
US,91,30,California,Virginie Boone,Truchard 2014 Chardonnay (Carneros-Napa Valley),Chardonnay,Truchard
US,90,30,California,Virginie Boone,Truchard 2015 Chardonnay (Carneros),Chardonnay,Truchard
US,89,18,California,Matt Kettmann,True Myth 2013 Chardonnay (Edna Valley),Chardonnay,True Myth
US,86,18,California,Matt Kettmann,True Myth 2014 Paragon Vineyard Chardonnay (Edna Valley),Chardonnay,True Myth
US,88,18,California,Matt Kettmann,True Myth 2015 Paragon Vineyard Chardonnay (Edna Valley),Chardonnay,True Myth
US,82,11,California,Virginie Boone,"Truett Hurst 2011 Eden Ridge, Barrel Select Chardonnay (Mendocino County)",Chardonnay,Truett Hurst
US,85,27,California,Virginie Boone,Truett Hurst 2012 Swallowtail Chardonnay (Russian River Valley),Chardonnay,Truett Hurst
US,86,18,California,Virginie Boone,Twenty Bench 2013 Chardonnay (Napa Valley),Chardonnay,Twenty Bench
US,85,10,California,Jim Gordon,Twin Arches 2012 Chardonnay (California),Chardonnay,Twin Arches
US,87,8,California,Jim Gordon,Twisted 2013 Chardonnay (California),Chardonnay,Twisted
US,86,15,California,Jim Gordon,Twisted Cedar 2012 Chardonnay (Lodi),Chardonnay,Twisted Cedar
US,87,20,California,Matt Kettmann,Twisted Paso 2015 Chardonnay (Paso Robles),Chardonnay,Twisted Paso
US,92,55,California,Matt Kettmann,Two Sisters 2013 Courtney's Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Two Sisters
US,94,55,California,Matt Kettmann,Two Sisters 2014 Courtney's Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Two Sisters
US,92,40,California,Matt Kettmann,Two Sisters 2015 Courtney's Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Two Sisters
US,94,55,California,Matt Kettmann,Two Sisters 2015 Courtney's Vineyard Reserve Chardonnay (Sta. Rita Hills),Chardonnay,Two Sisters
US,87,20,California,Virginie Boone,Tyler Florence 2014 Blending Sessions Blend No. 3 Chardonnay (Sonoma County),Chardonnay,Tyler Florence
US,91,30,California,Virginie Boone,Ulises Valdez 2012 Chardonnay (Sonoma Coast),Chardonnay,Ulises Valdez
US,84,10,California,Virginie Boone,un4seen 2011 Chardonnay (Lodi),Chardonnay,un4seen
US,86,15,California,Virginie Boone,Unfiltered Blonde 2014 Chardonnay (Sonoma County),Chardonnay,Unfiltered Blonde
US,84,30,California,Virginie Boone,Uptick Vineyards 2011 Estate Chardonnay (Russian River Valley),Chardonnay,Uptick Vineyards
US,87,30,California,Virginie Boone,Uptick Vineyards 2014 Estate Chardonnay (Russian River Valley),Chardonnay,Uptick Vineyards
US,88,32,California,Virginie Boone,V. Sattui 2012 Carsi Vineyard Chardonnay (Napa Valley),Chardonnay,V. Sattui
US,85,30,California,Virginie Boone,V. Sattui 2012 Chardonnay (Los Carneros),Chardonnay,V. Sattui
US,89,38,California,Virginie Boone,V. Sattui 2013 Carsi Vineyard Chardonnay (Napa Valley),Chardonnay,V. Sattui
US,88,35,California,Virginie Boone,V. Sattui 2013 Chardonnay (Los Carneros),Chardonnay,V. Sattui
US,88,29,California,Virginie Boone,V. Sattui 2013 Chardonnay (Napa Valley),Chardonnay,V. Sattui
US,89,47,California,Virginie Boone,V. Sattui 2013 Reserve Chardonnay (Napa Valley),Chardonnay,V. Sattui
US,90,60,California,Virginie Boone,V. Sattui 2015 Reserve Chardonnay (Napa Valley),Chardonnay,V. Sattui
US,86,13,California,Jim Gordon,Van Ruiten 2015 Chardonnay (Lodi),Chardonnay,Van Ruiten
US,94,39,California,Virginie Boone,Venge 2013 Maldonado Vineyard Dijon Clones Chardonnay (Napa Valley),Chardonnay,Venge
US,91,39,California,Virginie Boone,Venge 2014 Maldonado Vineyard Dijon Clones Chardonnay (Napa Valley),Chardonnay,Venge
US,88,22,California,Matt Kettmann,Ventana 2013 Chardonnay (Arroyo Seco),Chardonnay,Ventana
US,86,35,California,Virginie Boone,Venture Wines 2012 Chardonnay (Russian River Valley),Chardonnay,Venture Wines
US,86,17,California,Jim Gordon,Verde Sole 2013 Chardonnay (Sierra Foothills),Chardonnay,Verde Sole
US,93,42,California,Virginie Boone,Vermeil 2014 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Vermeil
US,90,50,California,Virginie Boone,VGS Chateau Potelle 2015 Chardonnay (Mount Veeder),Chardonnay,VGS Chateau Potelle
US,86,15,California,Jim Gordon,Victor Vineyards 2013 Lawson Ranch Chardonnay (Lodi),Chardonnay,Victor Vineyards
US,87,25,California,Virginie Boone,Vigilance 2011 Chardonnay (Red Hills Lake County),Chardonnay,Vigilance
US,86,25,California,Jim Gordon,Vigilance 2014 Chardonnay (Red Hills Lake County),Chardonnay,Vigilance
US,90,24,California,Jim Gordon,Vigilance 2015 Chardonnay (Red Hills Lake County),Chardonnay,Vigilance
US,84,37,California,Virginie Boone,Villa Oneiro 2012 Chardonnay (California),Chardonnay,Villa Oneiro
US,91,38,California,Matt Kettmann,Villa Oneiro 2013 Chardonnay (California),Chardonnay,Villa Oneiro
US,85,20,California,Jim Gordon,Vin Vault NV Chardonnay (California),Chardonnay,Vin Vault
US,87,22,California,Matt Kettmann,Vina Robles 2016 Chardonnay (Monterey),Chardonnay,Vina Robles
US,90,40,California,Virginie Boone,Vine Cliff 2013 Chardonnay (Los Carneros),Chardonnay,Vine Cliff
US,91,55,California,Virginie Boone,Vine Cliff 2013 Cuvée Sur Lie Chardonnay (Los Carneros),Chardonnay,Vine Cliff
US,92,65,California,Virginie Boone,Vine Cliff 2013 Proprietress Reserve Chardonnay (Los Carneros),Chardonnay,Vine Cliff
US,87,40,California,Virginie Boone,Vine Cliff 2014 Chardonnay (Los Carneros),Chardonnay,Vine Cliff
US,86,65,California,Virginie Boone,Vine Cliff 2014 Proprietress Reserve Chardonnay (Los Carneros),Chardonnay,Vine Cliff
US,84,24,California,Matt Kettmann,Vino Vargas 2013 Olé Chardonnay (Central Coast),Chardonnay,Vino Vargas
US,89,17,California,Matt Kettmann,Vintage Cowboy 2016 Chardonnay (Paso Robles),Chardonnay,Vintage Cowboy
US,86,20,California,Virginie Boone,Vintager 2012 The Californian Limited Edition Chardonnay (Knights Valley),Chardonnay,Vintager
US,87,13,California,Matt Kettmann,Vinum 2013 Chardonnay (Monterey),Chardonnay,Vinum
US,88,13,California,Matt Kettmann,Vinum 2014 V Series Chardonnay (Monterey),Chardonnay,Vinum
US,87,14,California,Matt Kettmann,Vinum 2015 Chardonnay (Monterey),Chardonnay,Vinum
US,83,14,California,Virginie Boone,Vinum Cellars 2011 Chardonnay (North Coast),Chardonnay,Vinum Cellars
US,86,25,California,Virginie Boone,Virginia Dare 2014 Chardonnay (Russian River Valley),Chardonnay,Virginia Dare
US,86,48,California,Virginie Boone,Viszlay Vineyards 2012 The 809 Estate Chardonnay (Russian River Valley),Chardonnay,Viszlay Vineyards
US,85,38,California,Virginie Boone,Viszlay Vineyards 2013 Chardonnay (Russian River Valley),Chardonnay,Viszlay Vineyards
US,88,28,California,Virginie Boone,VML 2012 Chardonnay (Russian River Valley),Chardonnay,VML
US,86,36,California,Virginie Boone,VML 2012 Ivywood Chardonnay (Russian River Valley),Chardonnay,VML
US,92,35,California,Virginie Boone,Von Holt 2013 Heintz Family Vineyard Chardonnay (Sonoma Coast),Chardonnay,Von Holt
US,92,50,California,Virginie Boone,Walt 2012 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Walt
US,91,35,California,Virginie Boone,Walt 2013 La Brisa Chardonnay (Sonoma County),Chardonnay,Walt
US,94,65,California,Virginie Boone,Walt 2014 Bob's Ranch Chardonnay (Russian River Valley),Chardonnay,Walt
US,93,35,California,Virginie Boone,Walt 2014 La Brisa Chardonnay (Russian River Valley),Chardonnay,Walt
US,93,55,California,Virginie Boone,Walt 2014 Sangiacomo Vineyard Chardonnay (Sonoma County),Chardonnay,Walt
US,84,18,California,Virginie Boone,Waterstone 2012 Chardonnay (Carneros),Chardonnay,Waterstone
US,91,18,California,Virginie Boone,Waterstone 2013 Chardonnay (Carneros),Chardonnay,Waterstone
US,85,25,California,Jim Gordon,Wattle Creek 2012 Chardonnay (Yorkville Highlands),Chardonnay,Wattle Creek
US,94,80,California,Virginie Boone,Wayfarer 2012 Wayfarer Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,Wayfarer
US,95,80,California,Virginie Boone,Wayfarer 2013 Wayfarer Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,Wayfarer
US,98,80,California,Virginie Boone,Wayfarer 2014 Wayfarer Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,Wayfarer
US,85,12,California,Virginie Boone,We Are Sonoma NV Chardonnay (Sonoma County),Chardonnay,We Are Sonoma
US,91,50,California,Matt Kettmann,Wedell Cellars 2011 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Wedell Cellars
US,90,70,California,Matt Kettmann,Wedell Cellars 2012 Chardonnay (Sta. Rita Hills),Chardonnay,Wedell Cellars
US,92,50,California,Matt Kettmann,Wedell Cellars 2012 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Wedell Cellars
US,87,20,California,Virginie Boone,Wellington 2012 Chardonnay (Sonoma Valley),Chardonnay,Wellington
US,85,20,California,Virginie Boone,Wellington 2013 Chardonnay (Sonoma County),Chardonnay,Wellington
US,88,15,California,Virginie Boone,Wente 2011 Morning Fog Chardonnay (Livermore Valley),Chardonnay,Wente
